team_id,team_name,player_id,player_name,position
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,61c9cec6-fa0e-4534-8893-aac7e3218f5f,Nikola Đurišić,G
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,6bffab04-cf7e-4da8-8f0b-672de22ef71c,Tyrin Lawrence,G
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,71135118-a7c8-4eb9-a279-472c98522193,Tyler Polley,F
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,8726a8b2-f60f-49ee-b536-d6e27fee71cf,Lok Wur,F
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,9cd6cc20-0279-43aa-89cf-e65f2f45ffcd,Jacob Toppin,F
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,9e1b8a2c-bb4d-4d43-9869-757a34facb2e,Javan Johnson,F
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,a6853750-9f58-4146-a11b-e427e9aca503,Basheer Jihad,F
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,a78ff9d3-6a60-49bc-977f-b30b941dcdc3,MJ Walker,G
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,aede7fbc-006a-4df0-9abe-c1b890cb4925,Seth Maxwell,C
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,cb199447-164d-4240-bea2-105524f20287,N'Faly Dante,C
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,dd3f28d2-f536-4ce1-b72a-bcbce5e036b0,Deivon Smith,G
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,ef73549e-8287-48eb-a14b-d209e2cd34cb,Dwight Murray Jr.,G
68b3b75b-6d7f-437f-b450-bcd5d0727fa5,College Park Skyhawks,fb010a95-230f-453c-af08-17c7ae63db6b,Caleb Houstan,G
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,17644e96-472d-48de-985a-043120e1e852,T.J. Weeks Jr.,G
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,1abe59cd-3123-4f8e-81f8-0dc18fe4d990,Craig Randall II,G
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,2fae5cd4-51be-467d-a000-91ff00a599c6,Stephen Thompson,G
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,451cbc59-6f73-4035-983f-ea7ea363e8df,Kaden Anderson,F
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,4609d426-343d-4ed7-bdf4-c6a5536a3ce4,Philip Alston,F
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,5d42cf8b-3e79-49db-b122-743e4b3fb554,Mark Sears,G
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,798e5a1d-f22a-49c4-94f9-a97adf1af592,Alex Antetokounmpo,F
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,89c7cd33-6143-48dd-82c4-ccbfed25ddaa,Anthony Tarke,G
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,8d794d32-a27e-4744-b622-04d1d549c77e,Pete Nance,F
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,9bad2133-ed14-46b4-841b-b637840d1b6b,Onno Steger,F
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,b815068b-e959-4cd8-84b2-a2020568afc4,Johnny Davis,G
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,d79e2b2d-1f97-4923-b89b-3dc5eb5be0bf,Kira Lewis Jr.,G
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,dff3fef0-a53b-4c37-beb3-c29f234f55b9,Jeremiah Tilmon,C
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,f6c18684-29d4-419e-a4d6-15469fdb789f,John Butler Jr.,C
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,f95f6570-6d59-4ee6-b00c-a9b898fbf517,Cormac Ryan,G
9ea5b326-cd0b-4bc2-bcec-dc174cb22ae9,Wisconsin Herd,fbb7fcff-841a-498f-9670-32d0bd2b75f3,Jordan Ivy-Curry,G
a542fdd8-369d-4739-85c9-9ebf3be933aa,Long Island Nets,2ef7106c-f431-4ec8-9d65-3771d1c54d43,Grant Nelson,F
a542fdd8-369d-4739-85c9-9ebf3be933aa,Long Island Nets,4c88c36c-b715-48ff-8a59-64fe2ba915b1,David Muoka,C-F
a542fdd8-369d-4739-85c9-9ebf3be933aa,Long Island Nets,53c33ff2-f48c-41a8-9942-63bba21fc1ff,Tyson Etienne,G
